Month,Age,Sex,Deaths
2011-09-01,50-54 years,Female,226.0
2011-09-01,50-54 years,Male,290.0
2011-09-01,55-59 years,Female,146.0
2011-09-01,55-59 years,Male,199.0
2011-09-01,60-64 years ,Female,69.0
2011-09-01,60-64 years ,Male,112.0
2011-09-01,65-69 years,Female,29.0
2011-09-01,65-69 years,Male,33.0
2011-09-01,70-74 years,Female,20.0
2011-09-01,70-74 years,Male,16.0
2011-09-01,75-79 years,Female,10.0
2011-09-01,75-79 years,Male,14.5
2011-09-01,80-84 years,Female,17.0
2011-09-01,80-84 years,Male,11.0
2011-09-01,85-89 years,Female,10.8
2011-09-01,85-89 years,Male,10.272727272727273
2011-09-01,90-94 years,Female,0.0
2011-09-01,90-94 years,Male,0.0
2011-09-01,95-99 years,Female,0.0
2011-09-01,95-99 years,Male,0.0
2011-09-01,< 1 year,Female,0.0
2011-09-01,< 1 year,Male,0.0
2011-09-01,Not Stated,Female,0.0
2011-09-01,Not Stated,Male,0.0
2011-10-01,1-4 years,Female,0.0
2011-10-01,1-4 years,Male,0.0
2011-10-01,10-14 years,Female,0.0
2011-10-01,10-14 years,Male,0.0
2011-10-01,100+ years,Female,0.0
2011-10-01,100+ years,Male,0.0
2011-10-01,15-19 years,Female,15.0
2011-10-01,15-19 years,Male,46.0
2011-10-01,20-24 years,Female,58.0
2011-10-01,20-24 years,Male,180.0
2011-10-01,25-29 years,Female,104.0
2011-10-01,25-29 years,Male,216.0
2011-10-01,30-34 years,Female,121.0
2011-10-01,30-34 years,Male,250.0
2011-10-01,35-39 years,Female,138.0
2011-10-01,35-39 years,Male,239.0
2011-10-01,40-44 years,Female,189.0
2011-10-01,40-44 years,Male,257.0
2011-10-01,45-49 years,Female,223.0
2011-10-01,45-49 years,Male,285.0
2011-10-01,5-9 years,Female,0.0
2011-10-01,5-9 years,Male,0.0
2011-10-01,50-54 years,Female,243.0
2011-10-01,50-54 years,Male,298.0
2011-10-01,55-59 years,Female,146.0
2011-10-01,55-59 years,Male,215.0
2011-10-01,60-64 years ,Female,70.0
2011-10-01,60-64 years ,Male,98.0
2011-10-01,65-69 years,Female,50.0
2011-10-01,65-69 years,Male,33.0
2011-10-01,70-74 years,Female,20.0
2011-10-01,70-74 years,Male,20.0
2011-10-01,75-79 years,Female,13.0
2011-10-01,75-79 years,Male,14.0
2011-10-01,80-84 years,Female,10.0
2011-10-01,80-84 years,Male,11.0
2011-10-01,85-89 years,Female,11.6
2011-10-01,85-89 years,Male,10.227272727272727
2011-10-01,90-94 years,Female,0.0
2011-10-01,90-94 years,Male,0.0
2011-10-01,95-99 years,Female,0.0
2011-10-01,95-99 years,Male,0.0
2011-10-01,< 1 year,Female,0.0
2011-10-01,< 1 year,Male,0.0
2011-10-01,Not Stated,Female,0.0
2011-10-01,Not Stated,Male,0.0
2011-11-01,1-4 years,Female,0.0
2011-11-01,1-4 years,Male,0.0
2011-11-01,10-14 years,Female,0.0
2011-11-01,10-14 years,Male,0.0
2011-11-01,100+ years,Female,0.0
2011-11-01,100+ years,Male,0.0
2011-11-01,15-19 years,Female,27.0
2011-11-01,15-19 years,Male,55.0
2011-11-01,20-24 years,Female,69.0
2011-11-01,20-24 years,Male,205.0
2011-11-01,25-29 years,Female,81.0
2011-11-01,25-29 years,Male,252.0
2011-11-01,30-34 years,Female,151.0
2011-11-01,30-34 years,Male,253.0
2011-11-01,35-39 years,Female,131.0
2011-11-01,35-39 years,Male,218.0
2011-11-01,40-44 years,Female,173.0
2011-11-01,40-44 years,Male,280.0
2011-11-01,45-49 years,Female,212.0
2011-11-01,45-49 years,Male,295.0
2011-11-01,5-9 years,Female,0.0
2011-11-01,5-9 years,Male,0.0
2011-11-01,50-54 years,Female,222.0
2011-11-01,50-54 years,Male,276.0
2011-11-01,55-59 years,Female,128.0
2011-11-01,55-59 years,Male,204.0
2011-11-01,60-64 years ,Female,70.0
2011-11-01,60-64 years ,Male,116.0
2011-11-01,65-69 years,Female,39.0
2011-11-01,65-69 years,Male,36.0
2011-11-01,70-74 years,Female,20.0
2011-11-01,70-74 years,Male,13.0
2011-11-01,75-79 years,Female,13.333333333333334
2011-11-01,75-79 years,Male,12.0
2011-11-01,80-84 years,Female,16.0
2011-11-01,80-84 years,Male,11.0
2011-11-01,85-89 years,Female,12.4
2011-11-01,85-89 years,Male,10.181818181818182
2011-11-01,90-94 years,Female,0.0
2011-11-01,90-94 years,Male,0.0
2011-11-01,95-99 years,Female,0.0
2011-11-01,95-99 years,Male,0.0
2011-11-01,< 1 year,Female,0.0
2011-11-01,< 1 year,Male,0.0
2011-11-01,Not Stated,Female,0.0
2011-11-01,Not Stated,Male,0.0
2011-12-01,1-4 years,Female,0.0
2011-12-01,1-4 years,Male,0.0
2011-12-01,10-14 years,Female,0.0
2011-12-01,10-14 years,Male,0.0
2011-12-01,100+ years,Female,0.0
2011-12-01,100+ years,Male,0.0
2011-12-01,15-19 years,Female,25.0
2011-12-01,15-19 years,Male,49.0
2011-12-01,20-24 years,Female,59.0
2011-12-01,20-24 years,Male,171.0
2011-12-01,25-29 years,Female,102.0
2011-12-01,25-29 years,Male,279.0
2011-12-01,30-34 years,Female,122.0
2011-12-01,30-34 years,Male,274.0
2011-12-01,35-39 years,Female,107.0
2011-12-01,35-39 years,Male,219.0
2011-12-01,40-44 years,Female,185.0
2011-12-01,40-44 years,Male,249.0
2011-12-01,45-49 years,Female,246.0
2011-12-01,45-49 years,Male,299.0
2011-12-01,5-9 years,Female,0.0
2011-12-01,5-9 years,Male,0.0
2011-12-01,50-54 years,Female,235.0
2011-12-01,50-54 years,Male,308.0
2011-12-01,55-59 years,Female,153.0
2011-12-01,55-59 years,Male,216.0
2011-12-01,60-64 years ,Female,87.0
2011-12-01,60-64 years ,Male,113.0
2011-12-01,65-69 years,Female,33.0
2011-12-01,65-69 years,Male,37.0
2011-12-01,70-74 years,Female,19.0
2011-12-01,70-74 years,Male,15.0
2011-12-01,75-79 years,Female,13.666666666666666
2011-12-01,75-79 years,Male,10.0
2011-12-01,80-84 years,Female,10.0
2011-12-01,80-84 years,Male,11.0
2011-12-01,85-89 years,Female,13.2
2011-12-01,85-89 years,Male,10.136363636363637
2011-12-01,90-94 years,Female,0.0
2011-12-01,90-94 years,Male,0.0
2011-12-01,95-99 years,Female,0.0
2011-12-01,95-99 years,Male,0.0
2011-12-01,< 1 year,Female,0.0
2011-12-01,< 1 year,Male,0.0
2011-12-01,Not Stated,Female,0.0
2011-12-01,Not Stated,Male,0.0
2012-01-01,1-4 years,Female,0.0
2012-01-01,1-4 years,Male,0.0
2012-01-01,10-14 years,Female,0.0
2012-01-01,10-14 years,Male,0.0
2012-01-01,100+ years,Female,0.0
2012-01-01,100+ years,Male,0.0
2012-01-01,15-19 years,Female,22.0
2012-01-01,15-19 years,Male,48.0
2012-01-01,20-24 years,Female,81.0
2012-01-01,20-24 years,Male,182.0
2012-01-01,25-29 years,Female,99.0
2012-01-01,25-29 years,Male,225.0
2012-01-01,30-34 years,Female,147.0
2012-01-01,30-34 years,Male,271.0
2012-01-01,35-39 years,Female,124.0
2012-01-01,35-39 years,Male,246.0
2012-01-01,40-44 years,Female,165.0
2012-01-01,40-44 years,Male,246.0
2012-01-01,45-49 years,Female,248.0
2012-01-01,45-49 years,Male,312.0
2012-01-01,5-9 years,Female,0.0
2012-01-01,5-9 years,Male,0.0
2012-01-01,50-54 years,Female,252.0
2012-01-01,50-54 years,Male,320.0
2012-01-01,55-59 years,Female,162.0
2012-01-01,55-59 years,Male,231.0
2012-01-01,60-64 years ,Female,76.0
2012-01-01,60-64 years ,Male,114.0
2012-01-01,65-69 years,Female,48.0
2012-01-01,65-69 years,Male,48.0
2012-01-01,70-74 years,Female,23.0
2012-01-01,70-74 years,Male,18.0
2012-01-01,75-79 years,Female,14.0
2012-01-01,75-79 years,Male,12.0
2012-01-01,80-84 years,Female,10.0
2012-01-01,80-84 years,Male,11.0
2012-01-01,85-89 years,Female,14.0
2012-01-01,85-89 years,Male,10.09090909090909
2012-01-01,90-94 years,Female,0.0
2012-01-01,90-94 years,Male,0.0
2012-01-01,95-99 years,Female,0.0
2012-01-01,95-99 years,Male,0.0
2012-01-01,< 1 year,Female,0.0
2012-01-01,< 1 year,Male,0.0
2012-01-01,Not Stated,Female,0.0
2012-01-01,Not Stated,Male,0.0
2012-02-01,1-4 years,Female,0.0
2012-02-01,1-4 years,Male,0.0
2012-02-01,10-14 years,Female,0.0
2012-02-01,10-14 years,Male,0.0
2012-02-01,100+ years,Female,0.0
2012-02-01,100+ years,Male,0.0
2012-02-01,15-19 years,Female,13.0
2012-02-01,15-19 years,Male,47.0
2012-02-01,20-24 years,Female,54.0
2012-02-01,20-24 years,Male,213.0
2012-02-01,25-29 years,Female,93.0
2012-02-01,25-29 years,Male,234.0
2012-02-01,30-34 years,Female,140.0
2012-02-01,30-34 years,Male,263.0
2012-02-01,35-39 years,Female,131.0
2012-02-01,35-39 years,Male,228.0
2012-02-01,40-44 years,Female,207.0
2012-02-01,40-44 years,Male,248.0
2012-02-01,45-49 years,Female,255.0
2012-02-01,45-49 years,Male,302.0
2012-02-01,5-9 years,Female,0.0
2012-02-01,5-9 years,Male,0.0
2012-02-01,50-54 years,Female,222.0
2012-02-01,50-54 years,Male,271.0
2012-02-01,55-59 years,Female,166.0
2012-02-01,55-59 years,Male,210.0
2012-02-01,60-64 years ,Female,71.0
2012-02-01,60-64 years ,Male,105.0
2012-02-01,65-69 years,Female,31.0
2012-02-01,65-69 years,Male,42.0
2012-02-01,70-74 years,Female,19.0
2012-02-01,70-74 years,Male,23.0
2012-02-01,75-79 years,Female,11.0
2012-02-01,75-79 years,Male,14.0
2012-02-01,80-84 years,Female,10.0
2012-02-01,80-84 years,Male,11.0
2012-02-01,85-89 years,Female,13.75
2012-02-01,85-89 years,Male,10.045454545454545
2012-02-01,90-94 years,Female,0.0
2012-02-01,90-94 years,Male,0.0
2012-02-01,95-99 years,Female,0.0
2012-02-01,95-99 years,Male,0.0
2012-02-01,< 1 year,Female,0.0
2012-02-01,< 1 year,Male,0.0
2012-02-01,Not Stated,Female,0.0
2012-02-01,Not Stated,Male,0.0
2012-03-01,1-4 years,Female,0.0
2012-03-01,1-4 years,Male,0.0
2012-03-01,10-14 years,Female,0.0
2012-03-01,10-14 years,Male,0.0
2012-03-01,100+ years,Female,0.0
2012-03-01,100+ years,Male,0.0
2012-03-01,15-19 years,Female,18.0
2012-03-01,15-19 years,Male,46.0
2012-03-01,20-24 years,Female,65.0
2012-03-01,20-24 years,Male,158.0
2012-03-01,25-29 years,Female,115.0
2012-03-01,25-29 years,Male,241.0
2012-03-01,30-34 years,Female,156.0
2012-03-01,30-34 years,Male,287.0
2012-03-01,35-39 years,Female,154.0
2012-03-01,35-39 years,Male,251.0
2012-03-01,40-44 years,Female,169.0
2012-03-01,40-44 years,Male,271.0
2012-03-01,45-49 years,Female,215.0
2012-03-01,45-49 years,Male,309.0
2012-03-01,5-9 years,Female,0.0
2012-03-01,5-9 years,Male,0.0
2012-03-01,50-54 years,Female,236.0
2012-03-01,50-54 years,Male,321.0
2012-03-01,55-59 years,Female,153.0
2012-03-01,55-59 years,Male,228.0
2012-03-01,60-64 years ,Female,72.0
2012-03-01,60-64 years ,Male,105.0
2012-03-01,65-69 years,Female,38.0
2012-03-01,65-69 years,Male,48.0
2012-03-01,70-74 years,Female,11.0
2012-03-01,70-74 years,Male,29.0
2012-03-01,75-79 years,Female,13.0
2012-03-01,75-79 years,Male,12.0
2012-03-01,80-84 years,Female,10.0
2012-03-01,80-84 years,Male,11.0
2012-03-01,85-89 years,Female,13.5
2012-03-01,85-89 years,Male,10.0
2012-03-01,90-94 years,Female,0.0
2012-03-01,90-94 years,Male,0.0
2012-03-01,95-99 years,Female,0.0
2012-03-01,95-99 years,Male,0.0
2012-03-01,< 1 year,Female,0.0
2012-03-01,< 1 year,Male,0.0
2012-03-01,Not Stated,Female,0.0
2012-03-01,Not Stated,Male,0.0
2012-04-01,1-4 years,Female,0.0
2012-04-01,1-4 years,Male,0.0
2012-04-01,10-14 years,Female,0.0
2012-04-01,10-14 years,Male,0.0
2012-04-01,100+ years,Female,0.0
2012-04-01,100+ years,Male,0.0
2012-04-01,15-19 years,Female,10.0
2012-04-01,15-19 years,Male,33.0
2012-04-01,20-24 years,Female,69.0
2012-04-01,20-24 years,Male,173.0
2012-04-01,25-29 years,Female,96.0
2012-04-01,25-29 years,Male,221.0
2012-04-01,30-34 years,Female,129.0
2012-04-01,30-34 years,Male,226.0
2012-04-01,35-39 years,Female,120.0
2012-04-01,35-39 years,Male,214.0
2012-04-01,40-44 years,Female,187.0
2012-04-01,40-44 years,Male,245.0
2012-04-01,45-49 years,Female,202.0
2012-04-01,45-49 years,Male,310.0
2012-04-01,5-9 years,Female,0.0
2012-04-01,5-9 years,Male,0.0
2012-04-01,50-54 years,Female,234.0
2012-04-01,50-54 years,Male,283.0
2012-04-01,55-59 years,Female,148.0
2012-04-01,55-59 years,Male,204.0
2012-04-01,60-64 years ,Female,84.0
2012-04-01,60-64 years ,Male,116.0
2012-04-01,65-69 years,Female,39.0
2012-04-01,65-69 years,Male,40.0
2012-04-01,70-74 years,Female,19.0
2012-04-01,70-74 years,Male,27.0
2012-04-01,75-79 years,Female,14.0
2012-04-01,75-79 years,Male,10.0
2012-04-01,80-84 years,Female,10.0
2012-04-01,80-84 years,Male,11.0
2012-04-01,85-89 years,Female,13.25
2012-04-01,85-89 years,Male,10.222222222222221
2012-04-01,90-94 years,Female,0.0
2012-04-01,90-94 years,Male,0.0
2012-04-01,95-99 years,Female,0.0
2012-04-01,95-99 years,Male,0.0
2012-04-01,< 1 year,Female,0.0
2012-04-01,< 1 year,Male,0.0
2012-04-01,Not Stated,Female,0.0
2012-04-01,Not Stated,Male,0.0
2012-05-01,1-4 years,Female,0.0
2012-05-01,1-4 years,Male,0.0
2012-05-01,10-14 years,Female,0.0
2012-05-01,10-14 years,Male,0.0
2012-05-01,100+ years,Female,0.0
2012-05-01,100+ years,Male,0.0
2012-05-01,15-19 years,Female,18.0
2012-05-01,15-19 years,Male,28.0
2012-05-01,20-24 years,Female,66.0
2012-05-01,20-24 years,Male,164.0
2012-05-01,25-29 years,Female,87.0
2012-05-01,25-29 years,Male,268.0
2012-05-01,30-34 years,Female,131.0
2012-05-01,30-34 years,Male,269.0
2012-05-01,35-39 years,Female,137.0
2012-05-01,35-39 years,Male,212.0
2012-05-01,40-44 years,Female,146.0
2012-05-01,40-44 years,Male,244.0
2012-05-01,45-49 years,Female,245.0
2012-05-01,45-49 years,Male,278.0
2012-05-01,5-9 years,Female,0.0
2012-05-01,5-9 years,Male,0.0
2012-05-01,50-54 years,Female,245.0
2012-05-01,50-54 years,Male,286.0
2012-05-01,55-59 years,Female,167.0
2012-05-01,55-59 years,Male,230.0
2012-05-01,60-64 years ,Female,84.0
2012-05-01,60-64 years ,Male,110.0
2012-05-01,65-69 years,Female,35.0
2012-05-01,65-69 years,Male,33.0
2012-05-01,70-74 years,Female,20.0
2012-05-01,70-74 years,Male,21.0
2012-05-01,75-79 years,Female,19.0
2012-05-01,75-79 years,Male,11.0
2012-05-01,80-84 years,Female,10.0
2012-05-01,80-84 years,Male,11.0
